InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536752,37370,RETRO COFFEE MUGS ASSORTED,6,12/2/2010 14:06,1.06,17850.0,United Kingdom
536752,21871,SAVE THE PLANET MUG,6,12/2/2010 14:06,1.06,17850.0,United Kingdom
536752,21071,VINTAGE BILLBOARD DRINK ME MUG,6,12/2/2010 14:06,1.06,17850.0,United Kingdom
536752,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,12/2/2010 14:06,1.06,17850.0,United Kingdom
536752,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,12/2/2010 14:06,4.95,17850.0,United Kingdom
536752,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,12/2/2010 14:06,6.95,17850.0,United Kingdom
536752,82482,WOODEN PICTURE FRAME WHITE FINISH,6,12/2/2010 14:06,2.1,17850.0,United Kingdom
536752,82494L,WOODEN FRAME ANTIQUE WHITE ,6,12/2/2010 14:06,2.55,17850.0,United Kingdom
536752,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,12/2/2010 14:06,1.65,17850.0,United Kingdom
536752,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,12/2/2010 14:06,3.39,17850.0,United Kingdom
536752,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,12/2/2010 14:06,3.39,17850.0,United Kingdom
536752,22752,SET 7 BABUSHKA NESTING BOXES,4,12/2/2010 14:06,7.65,17850.0,United Kingdom
536752,22803,IVORY EMBROIDERED QUILT ,2,12/2/2010 14:06,35.75,17850.0,United Kingdom
536752,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,12/2/2010 14:06,4.25,17850.0,United Kingdom
536753,22632,HAND WARMER RED POLKA DOT,6,12/2/2010 14:07,1.85,17850.0,United Kingdom
536753,22633,HAND WARMER UNION JACK,6,12/2/2010 14:07,1.85,17850.0,United Kingdom
536787,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/2/2010 15:24,2.55,17850.0,United Kingdom
536787,71053,WHITE METAL LANTERN,6,12/2/2010 15:24,3.39,17850.0,United Kingdom
536787,84406B,CREAM CUPID HEARTS COAT HANGER,8,12/2/2010 15:24,2.75,17850.0,United Kingdom
536787,37370,RETRO COFFEE MUGS ASSORTED,6,12/2/2010 15:24,1.06,17850.0,United Kingdom
536787,21871,SAVE THE PLANET MUG,6,12/2/2010 15:24,1.06,17850.0,United Kingdom
536787,21071,VINTAGE BILLBOARD DRINK ME MUG,6,12/2/2010 15:24,1.06,17850.0,United Kingdom
536787,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,12/2/2010 15:24,1.06,17850.0,United Kingdom
536787,82482,WOODEN PICTURE FRAME WHITE FINISH,6,12/2/2010 15:24,2.1,17850.0,United Kingdom
536787,82494L,WOODEN FRAME ANTIQUE WHITE ,6,12/2/2010 15:24,2.55,17850.0,United Kingdom
536787,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,12/2/2010 15:24,3.39,17850.0,United Kingdom
536787,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,12/2/2010 15:24,3.39,17850.0,United Kingdom
536787,22752,SET 7 BABUSHKA NESTING BOXES,2,12/2/2010 15:24,7.65,17850.0,United Kingdom
536787,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,12/2/2010 15:24,4.25,17850.0,United Kingdom
536789,22633,HAND WARMER UNION JACK,6,12/2/2010 15:25,1.85,17850.0,United Kingdom
536789,22632,HAND WARMER RED POLKA DOT,6,12/2/2010 15:25,1.85,17850.0,United Kingdom
536790,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/2/2010 15:26,2.95,17850.0,United Kingdom
536790,71053,WHITE METAL LANTERN,12,12/2/2010 15:26,3.39,17850.0,United Kingdom
536790,84406B,CREAM CUPID HEARTS COAT HANGER,12,12/2/2010 15:26,2.75,17850.0,United Kingdom
536790,15056BL,EDWARDIAN PARASOL BLACK,6,12/2/2010 15:26,4.95,17850.0,United Kingdom
536790,20679,EDWARDIAN PARASOL RED,6,12/2/2010 15:26,4.95,17850.0,United Kingdom
536790,37370,RETRO COFFEE MUGS ASSORTED,12,12/2/2010 15:26,1.06,17850.0,United Kingdom
536790,21071,VINTAGE BILLBOARD DRINK ME MUG,12,12/2/2010 15:26,1.06,17850.0,United Kingdom
536790,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,12/2/2010 15:26,1.06,17850.0,United Kingdom
536790,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,12/2/2010 15:26,4.95,17850.0,United Kingdom
536790,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,12/2/2010 15:26,6.95,17850.0,United Kingdom
536790,82482,WOODEN PICTURE FRAME WHITE FINISH,6,12/2/2010 15:26,2.1,17850.0,United Kingdom
536790,82494L,WOODEN FRAME ANTIQUE WHITE ,6,12/2/2010 15:26,2.55,17850.0,United Kingdom
536790,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,12/2/2010 15:26,3.39,17850.0,United Kingdom
536790,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,12/2/2010 15:26,3.39,17850.0,United Kingdom
536790,22752,SET 7 BABUSHKA NESTING BOXES,4,12/2/2010 15:26,7.65,17850.0,United Kingdom
536790,22803,IVORY EMBROIDERED QUILT ,3,12/2/2010 15:26,35.75,17850.0,United Kingdom
536790,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,12/2/2010 15:26,4.25,17850.0,United Kingdom
536791,22632,HAND WARMER RED POLKA DOT,12,12/2/2010 15:27,1.85,17850.0,United Kingdom
536791,22633,HAND WARMER UNION JACK,12,12/2/2010 15:27,1.85,17850.0,United Kingdom
C543611,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2/10/2011 14:38,4.95,17850.0,United Kingdom
C543611,22632,HAND WARMER RED RETROSPOT,-6,2/10/2011 14:38,1.85,17850.0,United Kingdom
C543611,21871,SAVE THE PLANET MUG,-1,2/10/2011 14:38,1.06,17850.0,United Kingdom
C543611,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,2/10/2011 14:38,2.55,17850.0,United Kingdom
C543611,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-1,2/10/2011 14:38,4.25,17850.0,United Kingdom
C543611,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-1,2/10/2011 14:38,4.95,17850.0,United Kingdom
C543611,82494L,WOODEN FRAME ANTIQUE WHITE ,-12,2/10/2011 14:38,2.55,17850.0,United Kingdom
C543611,21071,VINTAGE BILLBOARD DRINK ME MUG,-6,2/10/2011 14:38,1.06,17850.0,United Kingdom
C543611,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,2/10/2011 14:38,4.95,17850.0,United Kingdom
C543611,21874,GIN AND TONIC MUG,-1,2/10/2011 14:38,1.06,17850.0,United Kingdom
C543611,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,2/10/2011 14:38,2.75,17850.0,United Kingdom
C543611,21169,YOU'RE CONFUSING ME METAL SIGN ,-2,2/10/2011 14:38,1.45,17850.0,United Kingdom
563549,23256,CHILDRENS CUTLERY SPACEBOY ,1,8/17/2011 12:34,8.29,,United Kingdom
539958,90214H,"LETTER ""H"" BLING KEY RING",2,12/23/2010 13:26,0.85,,United Kingdom
545186,22908,PACK OF 20 NAPKINS RED APPLES,3,2/28/2011 15:05,0.85,17841.0,United Kingdom
539736,21494,ROTATING LEAVES T-LIGHT HOLDER,5,12/21/2010 15:18,5.91,,United Kingdom
581402,23339,EGG FRYING PAN BLUE ,4,12/8/2011 13:45,2.08,14653.0,United Kingdom
553527,22548,HEADS AND TAILS SPORTING FUN,12,5/17/2011 14:57,1.25,15123.0,United Kingdom
564756,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,10,8/30/2011 10:33,3.29,,United Kingdom
554644,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,5/25/2011 12:34,2.08,15311.0,United Kingdom
553462,23164,REGENCY CAKE SLICE,4,5/17/2011 10:57,4.95,17147.0,United Kingdom
567185,23321,SMALL WHITE HEART OF WICKER,8,9/18/2011 15:55,1.65,16370.0,United Kingdom
568701,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,9/28/2011 15:07,4.95,13924.0,United Kingdom
567280,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,120,9/19/2011 11:46,2.1,14646.0,Netherlands
576201,21916,SET 12 RETRO WHITE CHALK STICKS,1,11/14/2011 12:18,0.42,14606.0,United Kingdom
566198,22147,FELTCRAFT BUTTERFLY HEARTS,1,9/9/2011 13:58,1.45,18109.0,United Kingdom
545649,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,3/4/2011 13:14,2.95,14995.0,United Kingdom
541695,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,1/20/2011 18:01,8.29,,United Kingdom
549155,22258,FELT FARM ANIMAL RABBIT,2,4/6/2011 17:08,2.46,,United Kingdom
541423,22150,3 STRIPEY MICE FELTCRAFT,1,1/17/2011 17:54,4.13,,United Kingdom
543021,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2/2/2011 14:36,2.55,15421.0,United Kingdom
579777,20661,BLUE POLKADOT PURSE ,1,11/30/2011 15:13,5.79,,United Kingdom
553537,22971,QUEENS GUARD COFFEE MUG,6,5/17/2011 15:25,2.55,14032.0,United Kingdom
573106,23571,TRADITIONAL NAUGHTS & CROSSES,12,10/27/2011 15:05,1.65,12626.0,Germany
568590,22227,HANGING HEART MIRROR DECORATION ,24,9/28/2011 10:29,0.65,13126.0,United Kingdom
576618,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,1,11/15/2011 17:00,0.83,,United Kingdom
545045,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,5,2/27/2011 11:40,0.85,15708.0,United Kingdom
547945,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,12,3/28/2011 14:59,0.85,14851.0,United Kingdom
552000,20735,BLACK MINI TAPE MEASURE ,1,5/5/2011 15:56,0.83,,United Kingdom
563909,21671,RED SPOT CERAMIC DRAWER KNOB,6,8/21/2011 12:36,1.25,15701.0,United Kingdom
559902,21391,FRENCH LAVENDER SCENT HEART,3,7/13/2011 13:14,0.75,14502.0,United Kingdom
560209,21889,WOODEN BOX OF DOMINOES,4,7/15/2011 14:05,1.25,15004.0,United Kingdom
550911,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,4/21/2011 13:11,5.95,12354.0,Spain
536986,22470,HEART OF WICKER LARGE,6,12/3/2010 14:40,2.95,16140.0,United Kingdom
555552,23102,SILVER HEARTS TABLE DECORATION,2,6/5/2011 13:44,0.83,13610.0,United Kingdom
542906,22196,SMALL HEART MEASURING SPOONS,5,2/1/2011 15:12,1.63,,United Kingdom
554124,90019A,SILVER M.O.P ORBIT BRACELET,2,5/23/2011 8:31,4.95,13339.0,United Kingdom
541219,22135,MINI LADLE LOVE HEART PINK,2,1/14/2011 14:06,0.42,,United Kingdom
562955,21422,PORCELAIN ROSE SMALL,12,8/11/2011 10:14,1.63,,United Kingdom
575875,22870,NUMBER TILE COTTAGE GARDEN 2,1,11/11/2011 13:06,4.13,,United Kingdom
554512,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,5/24/2011 15:54,2.46,,United Kingdom
537823,22310,IVORY KNITTED MUG COSY ,1,12/8/2010 14:25,3.36,,United Kingdom
548313,22960,JAM MAKING SET WITH JARS,2,3/30/2011 12:15,4.25,15353.0,United Kingdom
542354,22385,JUMBO BAG SPACEBOY DESIGN,10,1/27/2011 12:19,1.95,14709.0,United Kingdom
542869,21240,BLUE POLKADOT CUP,8,2/1/2011 12:27,0.85,17035.0,United Kingdom
578305,22798,ANTIQUE GLASS DRESSING TABLE POT,40,11/23/2011 15:44,2.55,14088.0,United Kingdom
570833,23112,PARISIENNE CURIO CABINET,2,10/12/2011 13:30,7.5,14834.0,United Kingdom
537823,22295,HEART FILIGREE DOVE LARGE,5,12/8/2010 14:25,3.36,,United Kingdom
537794,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,12/8/2010 13:01,7.95,16713.0,United Kingdom
558367,21658,GLASS  BEURRE DISH,4,6/28/2011 15:31,3.95,16550.0,United Kingdom
546008,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,3/8/2011 15:43,0.83,,United Kingdom
537638,22592,CARDHOLDER HOLLY WREATH METAL,1,12/7/2010 15:28,7.62,,United Kingdom
567509,85231B,CINAMMON SET OF 9 T-LIGHTS,36,9/20/2011 14:51,0.72,14298.0,United Kingdom
548870,22331,WOODLAND PARTY BAG + STICKER SET,2,4/4/2011 14:41,1.65,14606.0,United Kingdom
549440,22149,FELTCRAFT 6 FLOWER FRIENDS,6,4/8/2011 12:42,2.1,17162.0,United Kingdom
576076,23582,VINTAGE DOILY JUMBO BAG RED ,1,11/13/2011 16:18,2.08,14382.0,United Kingdom
550520,22492,MINI PAINT SET VINTAGE ,36,4/19/2011 9:43,0.65,16170.0,United Kingdom
547729,22436,12 COLOURED PARTY BALLOONS,10,3/25/2011 10:52,0.65,15529.0,United Kingdom
548167,48194,DOORMAT HEARTS,2,3/29/2011 13:45,14.13,,United Kingdom
575739,22593,CHRISTMAS GINGHAM STAR,1,11/11/2011 9:05,1.63,,United Kingdom
548894,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,4/4/2011 16:01,6.63,,United Kingdom
563565,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,8/17/2011 14:22,2.95,17338.0,United Kingdom
573576,21112,SWISS ROLL TOWEL PINK  SPOTS,1,10/31/2011 14:09,5.79,14096.0,United Kingdom
578027,23265,SET OF 3 WOODEN TREE DECORATIONS,24,11/22/2011 13:29,1.25,15977.0,United Kingdom
570650,23419,HOME SWEET HOME BOTTLE ,1,10/11/2011 13:13,2.08,13263.0,United Kingdom
559144,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,8,7/6/2011 14:17,4.15,12921.0,United Kingdom
559884,22609,PENS ASSORTED SPACEBALL,72,7/13/2011 11:34,0.19,16843.0,United Kingdom
564974,22595,GINGHAM HEART DECORATION,2,8/31/2011 15:32,1.63,,United Kingdom
546429,22523,CHILDS GARDEN FORK PINK,1,3/13/2011 15:25,0.85,17611.0,United Kingdom
567488,22767,TRIPLE PHOTO FRAME CORNICE ,1,9/20/2011 14:00,9.95,17564.0,United Kingdom
568169,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,9/25/2011 12:54,0.39,14152.0,United Kingdom
581453,22346,PARTY PIZZA DISH GREEN POLKADOT,24,12/8/2011 18:15,0.19,16401.0,United Kingdom
561030,22120,WELCOME  WOODEN BLOCK LETTERS,2,7/24/2011 11:25,9.95,16407.0,United Kingdom
544151,22478,BIRDHOUSE GARDEN MARKER ,6,2/16/2011 12:02,1.25,15024.0,United Kingdom
580317,22470,HEART OF WICKER LARGE,12,12/2/2011 15:29,2.95,13458.0,United Kingdom
537627,85049C,ROMANTIC PINKS RIBBONS ,12,12/7/2010 14:58,1.25,14739.0,United Kingdom
549054,22723,SET OF 6 HERB TINS SKETCHBOOK,4,4/6/2011 10:21,3.95,17719.0,United Kingdom
578623,23332,IVORY WICKER HEART LARGE,2,11/24/2011 15:32,1.65,15953.0,United Kingdom
C548717,22418,10 COLOUR SPACEBOY PEN,-24,4/4/2011 8:50,0.85,16297.0,United Kingdom
578844,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,11/25/2011 16:14,2.46,,United Kingdom
576644,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,11/16/2011 10:01,8.29,,United Kingdom
570856,22962,JAM JAR WITH PINK LID,12,10/12/2011 15:01,0.85,13464.0,United Kingdom
578125,22095,LADS ONLY TISSUE BOX,36,11/23/2011 10:31,0.39,17511.0,United Kingdom
564756,22466,FAIRY TALE COTTAGE NIGHTLIGHT,1,8/30/2011 10:33,4.13,,United Kingdom
559160,21668,RED STRIPE CERAMIC DRAWER KNOB,6,7/6/2011 16:15,1.25,17293.0,United Kingdom
558641,21165,BEWARE OF THE CAT METAL SIGN ,12,7/1/2011 9:19,1.69,17865.0,United Kingdom
575787,23084,RABBIT NIGHT LIGHT,6,11/11/2011 11:18,2.08,12518.0,Germany
576837,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,11/16/2011 15:16,8.29,,United Kingdom
544812,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,9,2/23/2011 15:58,2.95,,United Kingdom
581494,23390,DOLLY GIRL MINI BACKPACK,4,12/9/2011 10:13,4.15,12518.0,Germany
540510,22960,JAM MAKING SET WITH JARS,6,1/9/2011 11:32,4.25,15611.0,United Kingdom
557118,22440,BALLOON WATER BOMB PACK OF 35,20,6/16/2011 17:05,0.42,14849.0,United Kingdom
562717,21167,WHITE SAGE INCENSE,4,8/8/2011 15:42,0.42,,United Kingdom
537126,85136C,RED SHARK HELICOPTER,1,12/5/2010 12:13,7.95,18118.0,United Kingdom
543108,22180,RETROSPOT LAMP,2,2/3/2011 12:37,9.95,14085.0,United Kingdom
555477,21277,FRENCH STYLE EMBOSSED HEART CABINET,1,6/3/2011 12:26,21.95,12359.0,Cyprus
545333,48187,DOORMAT NEW ENGLAND,2,3/1/2011 16:22,15.79,,United Kingdom
567668,22452,MEASURING TAPE BABUSHKA PINK,4,9/21/2011 15:29,1.63,,United Kingdom
569372,84991,60 TEATIME FAIRY CAKE CASES,1,10/3/2011 16:04,1.25,,United Kingdom
578676,21479,WHITE SKULL HOT WATER BOTTLE ,3,11/24/2011 19:07,4.25,16016.0,United Kingdom
542536,20724,RED RETROSPOT CHARLOTTE BAG,19,1/28/2011 13:37,2.46,,United Kingdom
558535,22384,LUNCH BAG PINK POLKADOT,4,6/30/2011 12:04,1.65,16904.0,United Kingdom
581238,20717,STRAWBERRY SHOPPER BAG,1,12/8/2011 10:53,2.46,,United Kingdom
546892,22233,JIGSAW RABBIT AND BIRDHOUSE,1,3/17/2011 18:20,3.29,,United Kingdom
536488,21592,RETROSPOT CIGAR BOX MATCHES ,1,12/1/2010 12:31,1.25,17897.0,United Kingdom
544472,22112,CHOCOLATE HOT WATER BOTTLE,24,2/21/2011 9:09,4.25,15129.0,United Kingdom
543470,22332,SKULLS PARTY BAG + STICKER SET,8,2/8/2011 14:58,1.65,16951.0,United Kingdom
564670,22708,WRAP DOLLY GIRL,25,8/26/2011 15:44,0.42,12683.0,France
548663,22357,KINGS CHOICE BISCUIT TIN,1,4/1/2011 14:44,8.29,,United Kingdom
553347,21166,COOK WITH WINE METAL SIGN ,12,5/16/2011 12:59,2.08,14755.0,United Kingdom
544812,16235,RECYCLED PENCIL WITH RABBIT ERASER,12,2/23/2011 15:58,0.42,,United Kingdom
536876,22493,PAINT YOUR OWN CANVAS SET,2,12/3/2010 11:36,3.36,,United Kingdom
561658,85213,MINI  ZINC GARDEN DECORATIONS ,12,7/28/2011 16:06,0.29,12743.0,Unspecified
540809,21902,"KEY FOB , FRONT  DOOR ",24,1/11/2011 12:37,0.65,18095.0,United Kingdom
554672,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,5/25/2011 15:54,4.15,14415.0,United Kingdom
544670,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2/22/2011 15:22,9.95,16161.0,United Kingdom
580677,23694,PAISLEY PARK CARD,12,12/5/2011 14:40,0.42,16200.0,United Kingdom
544826,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,1,2/24/2011 9:36,0.65,14513.0,United Kingdom
546911,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,3/17/2011 19:47,4.25,17725.0,United Kingdom
568567,22925,BLUE GIANT GARDEN THERMOMETER,1,9/27/2011 18:41,12.46,,United Kingdom
554491,22321,BIRD DECORATION RED RETROSPOT,3,5/24/2011 13:50,0.85,14606.0,United Kingdom
579777,23209,LUNCH BAG VINTAGE DOILY ,4,11/30/2011 15:13,4.13,,United Kingdom
546019,22448,PIN CUSHION BABUSHKA RED,1,3/8/2011 17:25,3.35,14507.0,United Kingdom
549424,22313,OFFICE MUG WARMER PINK,6,4/8/2011 11:50,2.95,15367.0,United Kingdom
536412,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,3,12/1/2010 11:49,1.65,17920.0,United Kingdom
555249,82580,BATHROOM METAL SIGN,2,6/1/2011 14:57,0.55,17472.0,United Kingdom
580729,22470,HEART OF WICKER LARGE,5,12/5/2011 17:24,5.79,,United Kingdom
576878,21264,WHITE GOOSE FEATHER TREE 60CM ,12,11/16/2011 16:49,1.95,18059.0,United Kingdom
578349,23215,JINGLE BELL HEART ANTIQUE SILVER,12,11/24/2011 9:50,2.08,14539.0,United Kingdom
551174,85132C,CHARLIE AND LOLA FIGURES TINS,1,4/26/2011 17:02,5.79,,United Kingdom
561195,23076,ICE CREAM SUNDAE LIP GLOSS,24,7/25/2011 13:57,1.25,14796.0,United Kingdom
549735,22383,LUNCH BAG SUKI DESIGN ,20,4/12/2011 8:42,1.65,13824.0,United Kingdom
574950,22754,SMALL RED BABUSHKA NOTEBOOK ,1,11/8/2011 9:29,1.63,,United Kingdom
568721,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,9/28/2011 16:24,3.29,,United Kingdom
566060,22027,TEA PARTY BIRTHDAY CARD,1,9/8/2011 15:27,0.83,,United Kingdom
537051,22694,WICKER STAR ,2,12/5/2010 11:12,2.1,15708.0,United Kingdom
575972,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,11/13/2011 13:01,0.85,14499.0,United Kingdom
566298,23414,ZINC BOX SIGN HOME,2,9/11/2011 15:52,9.95,14030.0,United Kingdom
541219,20866,BLUE ROSE FABRIC MIRROR,2,1/14/2011 14:06,0.83,,United Kingdom
579679,23208,LUNCH BAG VINTAGE LEAF DESIGN,4,11/30/2011 13:29,1.65,13755.0,United Kingdom
577523,POST,POSTAGE,1,11/20/2011 13:33,28.0,12597.0,Spain
548289,82551,LAUNDRY 15C METAL SIGN,12,3/30/2011 11:48,1.45,13988.0,United Kingdom
544574,22698,PINK REGENCY TEACUP AND SAUCER,6,2/21/2011 13:51,2.95,12365.0,Cyprus
564335,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,8/24/2011 14:23,3.95,15800.0,United Kingdom
571937,35923,CANDY HEART HANGING DECORATION,240,10/20/2011 9:28,0.39,14911.0,EIRE
574941,22992,REVOLVER WOODEN RULER ,100,11/7/2011 17:42,4.95,,United Kingdom
580874,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,12/6/2011 12:09,3.75,14735.0,United Kingdom
560434,22595,GINGHAM HEART DECORATION,1,7/18/2011 15:56,1.63,,United Kingdom
577842,79321,CHILLI LIGHTS,96,11/22/2011 10:39,4.95,16353.0,United Kingdom
565407,22418,10 COLOUR SPACEBOY PEN,3,9/4/2011 11:00,0.85,16983.0,United Kingdom
540821,85017B,ENVELOPE 50 BLOSSOM IMAGES,2,1/11/2011 13:16,0.85,,United Kingdom
C565323,21481,FAWN BLUE HOT WATER BOTTLE,-1,9/2/2011 13:16,3.75,14606.0,United Kingdom
556108,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,2,6/8/2011 17:59,5.79,,United Kingdom
569843,23334,IVORY WICKER HEART SMALL,4,10/6/2011 13:29,0.63,14449.0,United Kingdom
548974,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,4/5/2011 11:47,3.95,15194.0,United Kingdom
562587,23306,SET OF 36 DOILIES PANTRY DESIGN,10,8/7/2011 14:34,1.45,15640.0,United Kingdom
540832,22379,RECYCLING BAG RETROSPOT ,1,1/11/2011 14:42,4.96,,United Kingdom
560271,21067,VINTAGE RED TEATIME MUG,2,7/17/2011 14:51,1.25,16474.0,United Kingdom
570718,22539,MINI JIGSAW DOLLY GIRL,24,10/12/2011 10:36,0.42,12518.0,Germany
540468,21677,HEARTS  STICKERS,3,1/7/2011 13:55,0.81,,United Kingdom
580729,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2,12/5/2011 17:24,3.29,,United Kingdom
549099,22117,METAL SIGN HER DINNER IS SERVED ,1,4/6/2011 11:07,2.95,16241.0,United Kingdom
578506,21588,RETROSPOT GIANT TUBE MATCHES,4,11/24/2011 13:01,2.55,17458.0,United Kingdom
573413,22147,FELTCRAFT BUTTERFLY HEARTS,2,10/30/2011 16:12,1.45,15444.0,United Kingdom
543533,22697,GREEN REGENCY TEACUP AND SAUCER,2,2/9/2011 13:00,5.79,,United Kingdom
550470,22740,POLKADOT PEN,1,4/18/2011 13:49,1.63,,United Kingdom
C550475,20711,JUMBO BAG TOYS ,-2,4/18/2011 13:59,1.79,13798.0,United Kingdom
559464,22231,JIGSAW TREE WITH BIRDHOUSE,12,7/8/2011 13:26,0.59,15157.0,United Kingdom
544903,15056P,EDWARDIAN PARASOL PINK,3,2/24/2011 13:43,5.95,18065.0,United Kingdom
541493,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,1/18/2011 14:29,6.63,,United Kingdom
541827,22628,PICNIC BOXES SET OF 3 RETROSPOT ,7,1/21/2011 17:05,4.13,,United Kingdom
563945,23294,SET OF 6 SNACK LOAF BAKING CASES,16,8/22/2011 10:09,0.83,17581.0,United Kingdom
540154,21058,PARTY INVITES WOODLAND,1,1/5/2011 11:30,1.66,,United Kingdom
546883,22522,CHILDS GARDEN FORK BLUE ,12,3/17/2011 18:03,0.85,13707.0,United Kingdom
576329,22838,3 TIER CAKE TIN RED AND CREAM,1,11/14/2011 15:22,29.13,,United Kingdom
553207,22426,ENAMEL WASH BOWL CREAM,4,5/16/2011 9:02,3.75,17001.0,United Kingdom
557962,47566,PARTY BUNTING,8,6/24/2011 9:22,4.95,13709.0,United Kingdom
572913,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,10/26/2011 16:21,1.95,15993.0,United Kingdom
546850,21504,SKULLS GREETING CARD,12,3/17/2011 13:20,0.42,13268.0,United Kingdom
543162,22933,BAKING MOULD EASTER EGG MILK CHOC,1,2/3/2011 18:08,2.95,17507.0,United Kingdom
542215,20674,GREEN POLKADOT BOWL,16,1/26/2011 12:27,1.25,12472.0,Germany
563103,23112,PARISIENNE CURIO CABINET,4,8/12/2011 10:08,7.5,13873.0,United Kingdom
574550,22662,LUNCH BAG DOLLY GIRL DESIGN,1,11/4/2011 15:18,1.65,12484.0,Spain
569842,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,10/6/2011 13:28,2.95,13426.0,United Kingdom
578945,23321,SMALL WHITE HEART OF WICKER,3,11/27/2011 13:47,1.65,16877.0,United Kingdom
547712,22297,HEART IVORY TRELLIS SMALL,6,3/24/2011 19:31,1.25,16905.0,United Kingdom
567178,23111,PARISIENNE SEWING BOX,2,9/18/2011 14:08,12.5,17858.0,United Kingdom
571243,22553,PLASTERS IN TIN SKULLS,12,10/14/2011 15:26,1.65,14595.0,United Kingdom
580730,21358,TOAST ITS - HAPPY BIRTHDAY,1,12/5/2011 17:28,0.83,,United Kingdom
556915,23091,ZINC HERB GARDEN CONTAINER,2,6/15/2011 13:35,6.25,15036.0,United Kingdom
571987,84997B,CHILDRENS CUTLERY RETROSPOT RED ,8,10/20/2011 10:47,4.15,17007.0,United Kingdom
552702,82567,"AIRLINE LOUNGE,METAL SIGN",3,5/10/2011 16:00,1.63,,United Kingdom
574046,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,11/2/2011 13:19,0.55,15743.0,United Kingdom
554028,22925,BLUE GIANT GARDEN THERMOMETER,8,5/20/2011 13:43,5.95,15410.0,United Kingdom
553899,22961,JAM MAKING SET PRINTED,12,5/19/2011 17:25,1.45,14292.0,United Kingdom
537399,22295,HEART FILIGREE DOVE LARGE,12,12/6/2010 14:31,1.65,13030.0,United Kingdom
